样本id,A1,A3,A4,A5,A6,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,收率,A7-A5,A9-A7,A11-A9,A14-A11,A16-A14,A20s-A16,A20e-A20s,A24-A20e,A26-A24,A28s-A26,A28e-A28s,B4s-A28e,B4e-B4s,B5-B4e,B7-B5,B9s-B7,B9e-B9s,B10s-B9e,B10e-B10s,B11s-B10e,B11e-B11s
sample_396,300,405.0,700,50400,24.0,100,105,0.2,107.0,107.0,0.2,300,50.0,9.0,5.0,70,77,320.0,3.5,3.5,67,45.0,900.0,0.15,420,0.902,9.999722222222223,15.000277777777777,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1.0,0.5,1.0,0.0,2.0,0.16666666666666666,1.1666666666666667,0.3333333333333333,1.1666666666666667,21.16638888888889,0.0
sample_626,300,405.0,700,79200,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.983,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_696,300,405.0,700,39600,30.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,12.999722222222223,13.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1512,300,405.0,700,72000,22.0,100,101,0.2,104.0,105.0,0.2,300,60.0,10.0,5.0,70,75,320.0,3.5,3.5,60,45.0,800.0,0.15,400,0.902,3.999722222222222,21.50027777777778,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,4.5,0.0,1.5,0.5,1.5,11.499722222222223,0.0
sample_762,300,405.0,700,79200,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,11.999722222222223,0.0,0.0,0.0
sample_1102,300,405.0,700,19800,28.0,100,102,0.2,104.0,104.0,0.2,300,50.0,10.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,440,0.961,18.49972222222222,7.000277777777778,1.0,1.0,1.0,3.0,0.5,0.5,0.5,7.0,1.0,0.0,1.5,0.0,3.0,0.0,1.5,1.0,1.5,16.99972222222222,0.0
sample_264,300,405.0,700,75600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_1799,300,405.0,700,21600,29.0,101,102,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_847,300,,980,28800,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,90,78,300.0,3.5,3.5,60,40.0,800.0,0.15,400,0.902,15.999722222222223,9.500277777777777,1.0,1.0,1.0,11.499722222222223,0.0,16.666944444444443,0.5,5.833333333333333,1.0,0.0,1.0,0.0,6.0,1.0,1.5,0.5,1.5,12.499722222222223,0.0
sample_784,300,405.0,700,75600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,12.999722222222223,0.0,0.0,0.0
sample_1692,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1853,300,405.0,700,79200,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1909,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,0.923,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_772,300,405.0,700,21600,30.0,103,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_52,300,405.0,700,46800,18.0,100,103,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,77,350.0,3.5,3.5,69,46.0,800.0,0.15,400,0.902,10.999722222222223,14.000277777777777,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.0,1.1666666666666667,0.0,1.0,0.0,1.5,0.0,1.5,0.5,1.5,21.99972222222222,0.0
sample_1583,300,405.0,700,79200,20.0,100,106,0.2,107.0,107.0,0.2,300,50.0,9.0,5.0,70,73,350.0,3.5,3.5,69,45.0,800.0,0.15,420,0.947,1.9997222222222222,23.00027777777778,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,13.499722222222223,0.0
sample_494,300,405.0,700,37800,21.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,78,350.0,3.5,3.5,65,45.0,800.0,0.15,400,0.902,13.499722222222223,12.000277777777777,1.0,1.0,1.0,0.5,0.5,0.5,0.5,4.5,1.0,16.0,1.0,0.0,2.0,1.5,1.5,0.5,1.5,1.4997222222222222,0.0
sample_602,300,405.0,700,39600,22.0,101,102,0.2,104.0,107.0,0.2,200,50.0,3.5,5.0,90,77,340.0,3.5,3.5,70,45.0,800.0,0.15,400,0.902,12.999722222222223,13.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.5,2.0,21.99972222222222,0.0
sample_1898,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1503,300,405.0,700,79200,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,330.0,3.5,3.5,65,45.0,800.0,0.15,400,0.902,0.5,1.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,11.5,0.5,0.0,1.5,0.0,3.0,0.0,1.5,2.0,1.5,20.99972222222222,0.0
sample_994,300,405.0,700,38400,28.0,100,101,0.2,103.0,103.0,0.2,200,40.0,9.0,5.0,70,72,300.0,3.5,3.5,55,40.0,800.0,0.15,280,0.857,13.333055555555555,11.83361111111111,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.5,0.0,1.8333333333333333,2.0,1.5,0.0,1.5,1.0,1.5,0.5,1.0,21.49972222222222,0.0
sample_1738,300,405.0,700,79200,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.5
sample_1889,300,405.0,700,50400,30.0,101,104,0.2,106.0,107.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_239,300,405.0,700,79200,30.0,100,103,0.2,106.0,108.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.959,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_98,300,405.0,700,0,30.0,100,101,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,79,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,23.99972222222222,2.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1756,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.936,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1754,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,45,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.983,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_184,300,405.0,700,21600,29.0,101,102,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,1200.0,0.15,3.5,80,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1767,300,405.0,700,50400,28.0,102,102,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,78,320.0,3.5,3.5,71,45.0,1200.0,0.15,420,0.995,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_614,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.983,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23.0,2.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1225,300,405.0,700,50400,29.0,101,104,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.947,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_82,300,405.0,700,21600,29.0,100,102,0.2,103.0,104.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_485,300,405.0,700,72000,35.0,100,101,0.2,103.0,105.0,0.2,200,40.0,10.0,5.0,70,78,300.0,3.5,3.5,65,40.0,800.0,0.15,400,0.902,3.999722222222222,21.50027777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,5.0,1.0,0.0,1.0,0.0,1.5,4.0,1.5,1.0,1.5,4.999722222222222,0.0
sample_398,300,405.0,700,21600,23.0,100,104,0.2,106.0,108.0,0.2,300,50.0,9.0,5.0,70,74,310.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8909999999999999,17.99972222222222,7.000277777777778,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1.0,0.5,1.0,0.0,2.0,0.16666666666666666,1.1666666666666667,0.3333333333333333,1.1666666666666667,5.166388888888889,0.0
sample_1682,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.8909999999999999,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,1.0,0.0,1.5,0.0,1.0
sample_1547,300,405.0,700,0,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75,70,350.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8907,1.0,2.0,1.0,1.0,1.0,5.5,0.5,0.5,0.5,6.5,0.5,0.0,2.0,0.0,5.0,20.99972222222222,0.0,5.500277777777778,1.5,16.99972222222222,0.0
sample_1204,300,405.0,700,50400,29.0,101,102,0.2,103.0,104.0,0.2,200,50.0,9.0,5.0,79,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_89,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,0.8909999999999999,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_39,300,405.0,700,50400,21.0,100,102,0.2,103.0,102.0,0.2,300,40.0,9.0,5.0,70,78,310.0,3.5,3.5,65,40.0,800.0,0.15,440,0.9797,9.999722222222223,15.000277777777777,1.0,1.5,0.5,2.0,0.5,0.0,0.5,7.0,1.0,0.5,1.0,0.0,5.5,0.0,1.5,0.5,1.5,8.499722222222223,0.0
sample_1896,300,405.0,700,21600,29.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1117,300,405.0,700,3600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,73.0,1200.0,0.15,420,0.959,22.99972222222222,3.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.5,1.5,0.0,1.0
sample_572,300,405.0,700,64800,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,74,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,5.999722222222222,20.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1556,300,405.0,700,47400,72.0,100,102,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,50,30.0,800.0,0.15,385,0.879,0.5,3.8333333333333335,1.0,1.0,1.0,5.0,0.5,0.5,0.5,7.5,0.5,0.5,1.5,0.0,4.0,0.0,1.5,1.0,1.5,2.999722222222222,0.0
sample_1183,300,405.0,700,50400,30.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_935,300,405.0,700,5400,39.0,100,102,0.2,104.0,104.0,0.2,300,50.0,10.0,5.0,70,75,370.0,3.5,3.5,65,45.0,800.0,0.15,420,0.935,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,5.833333333333333,0.5,0.0,0.5,7.0,0.5,0.0,2.0,0.0,4.5,0.0,1.5,1.0,1.5,16.99972222222222,0.0
sample_262,300,405.0,700,21600,27.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_1658,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,8.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.923,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1982,300,405.0,700,28800,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,75,320.0,3.5,3.5,80,45.0,1200.0,0.15,340,0.93,15.999722222222223,9.500277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22.5,1.0,0.5,2.0,14.5,1.5,0.0,1.5,0.0,1.0
sample_357,300,405.0,700,7200,38.0,100,103,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,45,28.0,800.0,0.15,400,0.935,0.16666666666666666,1.8333333333333333,1.0,1.0,1.0,4.5,0.5,0.5,0.5,7.0,0.5,0.0,2.0,0.0,3.0,0.0,1.5,0.5,1.5,18.99972222222222,0.0
sample_609,300,405.0,700,79200,21.0,100,102,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,90,76,380.0,3.5,3.5,70,45.0,1200.0,0.15,420,0.923,1.9997222222222222,23.50027777777778,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.5,1.0,11.5,14.0
sample_1335,300,405.0,700,21600,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_240,300,405.0,700,21600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1304,300,405.0,700,75600,30.0,103,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.955,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.5,12.499722222222223,0.0,0.0,0.0
sample_1978,300,405.0,700,75600,29.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.888,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_120,300,405.0,700,37800,18.0,101,103,0.2,105.0,107.0,0.2,200,50.0,10.0,5.0,72,79,320.0,3.5,3.5,74,45.0,800.0,0.15,400,0.902,13.499722222222223,12.000277777777777,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.5,1.5,23.49972222222222,0.0
sample_1283,300,405.0,700,50400,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.03,460,0.973,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,4.0,19.49972222222222,0.0,0.0,0.0
sample_1136,300,405.0,700,28800,29.0,102,104,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,15.999722222222223,10.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_752,300,405.0,700,72000,28.0,100,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,260.0,3.5,3.5,80,45.0,1200.0,0.15,380,0.8029999999999999,3.999722222222222,22.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,17.0,19.99972222222222,0.0,0.0,0.0
sample_1224,300,405.0,700,23400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,17.49972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_375,300,405.0,700,70200,38.0,100,103,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,45,40.0,800.0,0.15,440,0.967,0.16666666666666666,1.3333333333333333,1.0,1.0,1.0,6.5,0.5,0.5,0.5,7.0,0.5,0.0,2.0,0.0,3.5,0.0,1.5,1.0,1.5,22.99972222222222,0.0
sample_1832,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,74,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.995,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1820,300,405.0,700,21600,29.0,101,102,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,74,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1130,300,405.0,700,28800,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,15.999722222222223,10.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_730,300,405.0,700,50400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,310.0,3.5,3.5,80,45.0,1200.0,0.15,460,0.973,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_411,300,405.0,700,79200,21.0,100,100,0.2,101.0,107.0,0.2,200,50.0,10.0,5.0,70,78,380.0,3.5,3.5,70,46.0,800.0,0.15,400,0.902,1.9997222222222222,23.50027777777778,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,12.499722222222223,0.0
sample_1535,300,405.0,700,27000,51.0,100,102,0.2,107.0,104.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,400,0.902,16.49972222222222,9.166944444444445,1.0,1.0,1.0,1.8333333333333333,0.5,0.0,0.5,5.0,0.5,0.0,1.5,0.0,9.5,1.0,1.5,0.25,1.5,12.249722222222223,0.0
sample_1090,300,405.0,700,46800,28.0,100,101,0.2,103.0,105.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,0.935,10.999722222222223,14.500277777777777,1.0,1.0,1.0,0.5,0.5,0.5,0.5,7.5,1.0,0.0,1.5,0.0,2.5,0.5,1.5,0.5,1.5,11.999722222222223,0.0
sample_1668,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.8909999999999999,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_868,300,405.0,700,61200,18.0,100,103,0.2,105.0,105.0,0.2,300,40.0,10.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,400,0.8909999999999999,6.999722222222222,17.50027777777778,1.0,1.0,1.0,5.5,0.5,0.0,0.5,8.0,1.0,0.0,1.0,0.0,2.0,8.999722222222223,0.0,0.0,0.0,0.0,0.0
sample_1749,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,71,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.925,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_383,300,405.0,700,9000,38.0,100,102,0.2,103.0,102.0,0.2,300,50.0,10.0,5.0,70,75,370.0,3.5,3.5,60,45.0,800.0,0.15,440,0.967,0.16666666666666666,1.3333333333333333,1.0,1.0,1.0,4.0,0.5,0.0,0.5,8.0,0.5,0.0,2.0,0.0,4.5,0.0,1.5,1.0,1.5,16.99972222222222,0.0
sample_1213,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_542,300,405.0,700,57600,21.0,100,102,0.2,102.0,102.0,0.2,300,50.0,10.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,0.923,7.999722222222222,17.50027777777778,1.0,1.0,1.0,2.5,0.5,0.5,0.5,6.5,1.0,0.0,1.5,0.0,2.5,1.0,2.0,1.0,2.0,5.999722222222222,0.0
