样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
sample_132,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,105.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,79,13.0,76.0,1.0,320.0,1.0,15.0,74.0,17.0,45.0,2.5,2.0,1.0,1200.0,400.0,0.93
sample_16,7.0,24.0,-1.0,-1.0,8.0,100.0,9.0,102.0,10.0,103.0,11.0,104.0,300.0,0.5,40.0,9.0,16.5,70,17.0,78.0,1.5,310.0,1.5,2.0,65.0,8.0,40.0,1.5,1.5,-1.0,800.0,420.0,0.935
sample_440,4.0,21.0,-1.0,-1.0,5.0,100.0,6.0,102.0,7.0,104.0,8.0,106.0,100.0,0.5,70.0,9.0,8.5,80,9.0,78.0,1.0,290.0,1.0,11.0,65.0,13.0,45.0,1.5,1.0,-1.0,800.0,400.0,0.89
sample_1970,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.0,1.0,1200.0,440.0,0.902
sample_1030,1.0,21.0,-1.0,-1.0,2.5,100.0,3.5,102.0,4.5,104.0,5.5,105.0,200.0,0.5,50.0,9.0,7.0,70,7.5,78.0,1.0,300.0,1.0,14.5,65.0,17.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.935
sample_1882,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.925
sample_477,14.0,21.0,-1.0,-1.0,15.5,100.0,16.5,102.0,17.5,104.0,18.5,105.0,200.0,0.5,40.0,9.0,20.0,70,20.5,78.0,1.0,290.0,1.0,5.0,65.0,7.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.9229999999999999
sample_1027,0.0,34.0,-1.0,-1.0,22.5,100.0,23.5,103.0,0.5,104.0,1.1666666666666667,105.0,200.0,0.5,50.0,9.0,3.0,70,3.5,75.0,1.0,290.0,1.5,7.0,65.0,8.0,40.0,1.0,1.5,-1.0,800.0,400.0,0.879
sample_1745,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,79,13.0,72.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.943
sample_905,12.5,38.0,12.666666666666666,80.0,14.0,100.0,15.0,103.0,16.0,103.0,17.0,102.0,300.0,0.5,50.0,9.0,21.0,70,21.0,75.0,0.5,370.0,1.5,6.0,50.0,10.5,38.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1272,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.935
sample_729,6.0,27.0,-1.0,-1.0,8.0,100.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_854,5.0,24.0,-1.0,-1.0,7.0,100.0,8.0,102.0,9.0,103.0,10.0,104.0,300.0,0.5,30.0,9.0,12.5,70,13.0,78.0,1.0,300.0,1.5,21.0,60.0,23.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_1555,6.5,21.0,7.0,73.0,8.5,100.0,9.5,102.0,10.5,103.0,11.5,102.0,300.0,0.5,50.0,9.0,15.5,75,16.0,70.0,0.5,350.0,2.0,3.5,65.0,8.0,45.0,1.0,1.5,-1.0,800.0,400.0,0.983
sample_1580,10.0,21.0,-1.0,-1.0,11.0,100.0,12.0,104.0,13.0,105.0,14.0,106.0,300.0,0.5,50.0,9.0,15.0,70,15.5,74.0,1.0,350.0,1.0,17.5,70.0,19.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,400.0,0.902
sample_694,11.0,29.0,-1.0,-1.0,13.0,102.0,14.0,103.0,15.0,104.0,16.0,105.0,200.0,1.0,50.0,9.0,17.0,80,18.0,73.0,1.0,320.0,1.0,20.0,80.0,22.0,45.0,1.0,2.0,1.0,1200.0,400.0,0.9359999999999999
sample_915,14.833333333333334,30.0,15.166666666666666,80.0,16.5,100.0,17.5,103.0,18.5,103.0,19.5,103.0,300.0,0.5,50.0,9.0,20.0,70,20.5,75.0,0.5,350.0,2.0,23.0,65.0,1.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.9420000000000001
sample_1679,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,105.0,3.0,106.0,200.0,1.0,50.0,9.0,4.0,80,5.0,74.0,1.0,310.0,1.0,7.0,70.0,9.0,45.0,1.5,1.0,1.0,1200.0,400.0,0.902
sample_1310,21.0,29.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.8909999999999999
sample_704,22.0,30.0,-1.0,-1.0,0.0,102.0,1.0,102.0,2.0,103.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,76.0,1.0,320.0,1.0,7.0,70.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_104,4.0,29.0,-1.0,-1.0,6.0,102.0,7.0,103.0,8.0,104.0,9.0,105.0,200.0,1.0,50.0,9.0,10.0,79,11.0,72.0,1.0,320.0,1.0,13.0,80.0,15.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_1425,13.0,23.0,-1.0,-1.0,14.5,100.0,15.5,104.0,16.5,105.0,17.5,105.0,300.0,0.5,50.0,9.0,22.5,70,23.0,78.0,1.0,300.0,1.5,7.5,60.0,10.5,40.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_61,10.0,18.0,-1.0,-1.0,11.0,100.0,12.0,106.0,13.0,106.0,14.0,105.0,300.0,0.5,50.0,9.0,15.333333333333334,70,15.833333333333334,75.0,1.1666666666666667,350.0,1.0,18.0,70.0,19.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_785,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.943
sample_1837,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.941
sample_970,15.666666666666666,21.0,-1.0,-1.0,17.166666666666668,100.0,18.166666666666668,101.0,19.166666666666668,102.0,20.166666666666668,102.0,300.0,0.3333333333333333,30.0,10.0,21.0,70,22.5,75.0,1.0,300.0,1.0833333333333333,3.0,60.0,5.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1052,16.5,24.0,-1.0,-1.0,18.0,100.0,19.0,101.0,20.0,103.0,21.0,103.0,300.0,0.5,50.0,9.0,22.5,70,23.0,78.0,1.0,360.0,1.0,6.0,65.0,9.0,45.0,3.5,1.5,-1.0,800.0,400.0,0.902
sample_79,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1952,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.955
sample_392,6.0,22.0,-1.0,-1.0,7.0,100.0,8.0,104.0,9.0,106.0,10.0,107.0,200.0,0.5,50.0,10.0,11.0,70,11.5,76.0,1.0,-1.0,1.0,14.0,63.0,16.0,45.0,1.1666666666666667,1.3333333333333333,-1.0,800.0,420.0,0.971
sample_166,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,102.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,79,13.0,75.0,1.0,1200.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.879
sample_1443,17.0,21.0,-1.0,-1.0,18.0,100.0,19.0,102.0,20.0,102.0,21.0,103.0,300.0,0.5,40.0,9.0,1.0,70,1.5,78.0,1.0,300.0,1.5,12.5,60.0,16.0,45.0,1.5,1.5,-1.0,800.0,440.0,0.902
sample_1185,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,75.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.879
sample_986,14.0,20.0,-1.0,-1.0,15.0,100.0,16.0,103.0,17.0,105.0,18.0,107.0,300.0,0.5,50.0,9.0,19.0,70,19.5,78.0,1.0,300.0,1.0,21.5,68.0,23.5,45.0,1.5,1.3333333333333333,-1.0,800.0,420.0,0.93
sample_1392,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9229999999999999
sample_1303,14.0,28.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,460.0,0.9359999999999999
sample_908,15.0,40.0,15.25,80.0,16.5,100.0,17.5,103.0,18.5,102.0,19.5,102.0,300.0,0.5,50.0,10.0,1.5,70,2.0,75.0,0.5,370.0,2.0,13.5,45.0,17.0,28.0,1.5,1.5,-1.0,800.0,400.0,1.0008
sample_1206,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9470000000000001
sample_350,6.0,41.0,6.25,80.0,7.5,100.0,8.5,103.0,9.5,102.0,10.5,102.0,300.0,0.5,50.0,9.0,15.5,70,16.0,75.0,0.5,370.0,1.5,1.5,45.0,8.0,26.0,1.5,1.5,-1.0,800.0,400.0,0.9490000000000001
sample_186,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,72.0,1.0,300.0,1.0,23.0,79.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.93
sample_1594,18.0,20.0,-1.0,-1.0,19.0,100.0,20.0,106.0,21.0,106.0,22.0,107.0,300.0,0.5,50.0,9.0,23.0,70,23.5,74.0,1.0,350.0,1.0,1.5,69.0,3.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,900.0,420.0,0.985
sample_372,15.5,38.0,15.666666666666666,80.0,17.0,100.0,18.0,103.0,19.0,102.0,20.0,103.0,300.0,0.5,50.0,10.0,0.5,70,1.0,75.0,0.5,370.0,2.0,13.0,60.0,15.5,45.0,1.5,2.0,-1.0,800.0,420.0,0.879
sample_118,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_1570,1.5,38.0,-1.0,-1.0,3.0,100.0,4.0,101.0,5.0,103.0,6.0,103.0,200.0,0.5,50.0,10.0,7.5,70,7.5,77.0,1.0,290.0,1.0,14.0,65.0,17.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_1115,9.0,29.0,-1.0,-1.0,11.0,101.0,12.0,103.0,13.0,104.0,14.0,105.0,200.0,1.0,50.0,9.0,15.0,80,16.0,73.0,1.0,320.0,1.0,18.0,80.0,20.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9590000000000001
sample_253,6.0,27.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.935
sample_508,1.0,24.0,-1.0,-1.0,2.5,100.0,3.5,101.0,4.5,101.0,5.5,103.0,300.0,0.5,50.0,10.0,7.0,70,7.5,78.0,1.0,350.0,1.0,16.5,65.0,15.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.935
sample_1308,6.0,28.0,-1.0,-1.0,8.0,103.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_396,14.0,24.0,-1.0,-1.0,15.0,100.0,16.0,105.0,17.0,107.0,18.0,107.0,300.0,0.5,50.0,9.0,19.0,70,19.5,77.0,1.0,320.0,1.0,22.0,67.0,0.0,45.0,1.1666666666666667,1.1666666666666667,-1.0,900.0,420.0,0.902
sample_626,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_696,11.0,30.0,-1.0,-1.0,13.0,101.0,14.0,103.0,15.0,105.0,16.0,107.0,200.0,1.0,50.0,9.0,17.0,80,18.0,72.0,1.0,320.0,1.0,20.0,80.0,22.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.943
sample_1512,20.0,22.0,-1.0,-1.0,21.5,100.0,22.5,101.0,23.5,104.0,0.5,105.0,300.0,0.5,60.0,10.0,1.5,70,2.0,75.0,1.0,320.0,1.0,4.5,60.0,9.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.9470000000000001
sample_762,22.0,30.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.93
sample_1102,5.5,28.0,-1.0,-1.0,7.0,100.0,8.0,102.0,9.0,104.0,10.0,104.0,300.0,0.5,50.0,10.0,14.0,70,14.5,78.0,1.0,340.0,1.5,0.0,65.0,3.0,45.0,1.5,1.5,-1.0,800.0,440.0,0.902
sample_264,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.983
sample_1799,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,102.0,10.0,103.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_847,8.0,21.0,-1.0,-1.0,9.5,100.0,10.5,102.0,11.5,103.0,12.5,104.0,300.0,0.5,50.0,9.0,16.666666666666668,90,17.166666666666668,78.0,1.0,300.0,1.0,1.0,60.0,7.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_784,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.943
sample_1692,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,6.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.961
sample_1853,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_1909,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,72.0,1.0,320.0,1.0,23.0,78.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9129999999999999
sample_772,6.0,30.0,-1.0,-1.0,8.0,103.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_52,13.0,18.0,-1.0,-1.0,14.0,100.0,15.0,103.0,16.0,104.0,17.0,105.0,300.0,0.5,50.0,9.0,18.333333333333332,70,18.833333333333332,77.0,1.1666666666666667,350.0,1.0,21.0,69.0,22.5,46.0,1.5,1.5,-1.0,800.0,400.0,0.943
sample_1583,22.0,20.0,-1.0,-1.0,23.0,100.0,0.0,106.0,1.0,107.0,2.0,107.0,300.0,0.5,50.0,9.0,3.0,70,3.5,73.0,1.0,350.0,1.0,5.5,69.0,7.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,420.0,0.902
sample_494,10.5,21.0,-1.0,-1.0,12.0,100.0,13.0,102.0,14.0,104.0,15.0,105.0,300.0,0.5,50.0,9.0,16.5,70,17.0,78.0,1.0,350.0,1.0,15.5,65.0,17.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_602,11.0,22.0,-1.0,-1.0,13.0,101.0,14.0,102.0,15.0,104.0,16.0,107.0,200.0,1.0,50.0,3.5,17.0,90,17.5,77.0,1.0,340.0,2.0,20.5,70.0,21.5,45.0,2.0,2.0,-1.0,800.0,400.0,0.9229999999999999
sample_1898,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_1503,22.0,21.0,22.5,73.0,0.0,100.0,1.0,102.0,2.0,103.0,3.0,104.0,300.0,0.5,50.0,9.0,5.0,70,5.5,75.0,0.5,330.0,1.5,19.0,65.0,22.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1738,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.5,1200.0,400.0,0.9470000000000001
sample_1889,14.0,30.0,-1.0,-1.0,16.0,101.0,17.0,104.0,18.0,106.0,19.0,107.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_239,22.0,30.0,-1.0,-1.0,0.0,100.0,1.0,103.0,2.0,106.0,3.0,108.0,200.0,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_98,0.0,30.0,-1.0,-1.0,2.0,100.0,3.0,101.0,4.0,103.0,5.0,105.0,200.0,1.0,50.0,9.0,6.0,79,7.0,72.0,1.0,320.0,1.0,9.0,80.0,11.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1756,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,78.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1754,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,45.0,1.0,320.0,1.0,15.0,78.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,
sample_184,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,102.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,1200.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_1767,14.0,28.0,-1.0,-1.0,16.0,102.0,17.0,102.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,79,21.0,78.0,1.0,320.0,1.0,7.0,71.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9129999999999999
sample_614,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,2.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9590000000000001
sample_1225,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,104.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_82,6.0,29.0,-1.0,-1.0,8.0,100.0,9.0,102.0,10.0,103.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_485,20.0,35.0,-1.0,-1.0,21.5,100.0,22.5,101.0,23.5,103.0,0.5,105.0,200.0,0.5,40.0,10.0,2.0,70,2.5,78.0,1.0,300.0,1.0,9.5,65.0,11.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.983
sample_398,6.0,23.0,-1.0,-1.0,7.0,100.0,8.0,104.0,9.0,106.0,10.0,108.0,300.0,0.5,50.0,9.0,11.0,70,11.5,74.0,1.0,310.0,1.0,14.0,65.0,16.0,45.0,1.1666666666666667,1.1666666666666667,-1.0,800.0,400.0,0.925
sample_1682,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.0,1.5,1.0,1200.0,400.0,0.995
sample_1547,0.0,21.0,1.0,74.0,3.0,100.0,4.0,102.0,5.0,103.0,6.0,104.0,300.0,0.5,50.0,9.0,12.5,75,13.0,70.0,0.5,350.0,2.0,22.0,65.0,3.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.983
sample_1204,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,102.0,18.0,103.0,19.0,104.0,200.0,1.0,50.0,9.0,20.0,79,21.0,72.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9470000000000001
sample_89,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,79.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_39,14.0,21.0,-1.0,-1.0,15.0,100.0,16.0,102.0,17.5,103.0,18.0,102.0,300.0,0.5,40.0,9.0,20.5,70,21.0,78.0,1.0,310.0,1.0,6.5,65.0,12.0,40.0,1.5,1.5,-1.0,800.0,440.0,0.902
sample_1896,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_1117,1.0,29.0,-1.0,-1.0,3.0,102.0,4.0,103.0,5.0,104.0,6.0,105.0,200.0,1.0,50.0,9.0,7.0,80,8.0,73.0,1.0,320.0,1.0,10.0,80.0,12.0,73.0,1.0,1.5,1.0,1200.0,420.0,0.8909999999999999
sample_572,18.0,29.0,-1.0,-1.0,20.0,101.0,21.0,103.0,22.0,104.0,23.0,105.0,200.0,1.0,50.0,9.0,0.0,80,1.0,74.0,1.0,320.0,1.0,3.0,80.0,5.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8907
sample_1556,13.166666666666666,72.0,13.666666666666666,80.0,17.5,100.0,18.5,102.0,19.5,103.0,20.5,102.0,300.0,0.5,50.0,9.0,2.5,70,3.0,75.0,0.5,350.0,1.5,13.0,50.0,17.0,30.0,1.5,1.5,-1.0,800.0,385.0,0.9359999999999999
sample_1183,14.0,30.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_935,1.5,39.0,1.8333333333333333,80.0,3.1666666666666665,100.0,4.166666666666667,102.0,5.166666666666667,104.0,6.166666666666667,104.0,300.0,0.5,50.0,10.0,12.5,70,13.0,75.0,0.5,370.0,2.0,22.5,65.0,3.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.9797
sample_262,6.0,27.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9129999999999999
sample_1658,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,8.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9590000000000001
sample_1982,8.0,30.0,-1.0,-1.0,9.5,102.0,10.5,103.0,11.5,104.0,12.5,105.0,200.0,1.0,50.0,9.0,13.5,80,14.5,75.0,1.0,320.0,1.0,15.5,80.0,17.5,45.0,1.5,1.5,1.0,1200.0,340.0,0.902
sample_357,2.0,38.0,2.1666666666666665,80.0,4.0,100.0,5.0,103.0,6.0,103.0,7.0,104.0,300.0,0.5,50.0,9.0,12.5,70,13.0,75.0,0.5,370.0,2.0,22.5,45.0,1.5,28.0,1.5,1.5,-1.0,800.0,400.0,0.879
sample_609,22.0,21.0,-1.0,-1.0,23.5,100.0,0.5,102.0,1.5,103.0,2.5,105.0,200.0,1.0,50.0,9.0,3.5,90,4.0,76.0,1.0,380.0,1.0,6.0,70.0,8.0,45.0,1.0,1.0,14.0,1200.0,420.0,0.925
