样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
132,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,105.0,11.0,104.0,200,1.0,50.0,9.0,12.0,79.0,13.0,76.0,1.0,320.0,1.0,15.0,74,17.0,45.0,2.5,2.0,1.0,1200.0,400,0.93
16,7.0,24.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,104.0,300,0.5,40.0,9.0,16.5,70.0,17.0,78.0,1.5,310.0,1.5,2.0,65,8.0,40.0,1.5,1.5,-1.0,800.0,420,0.935
440,4.0,21.0,-1.0,-1.0,5.0,100,6.0,102.0,7.0,104.0,8.0,106.0,100,0.5,70.0,9.0,8.5,80.0,9.0,78.0,1.0,290.0,1.0,11.0,65,13.0,45.0,1.5,1.0,-1.0,800.0,400,0.89
1970,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.0,1.0,1200.0,440,0.902
1030,1.0,21.0,-1.0,-1.0,2.5,100,3.5,102.0,4.5,104.0,5.5,105.0,200,0.5,50.0,9.0,7.0,70.0,7.5,78.0,1.0,300.0,1.0,14.5,65,17.5,45.0,1.5,1.5,-1.0,800.0,400,0.935
1882,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,420,0.925
477,14.0,21.0,-1.0,-1.0,15.5,100,16.5,102.0,17.5,104.0,18.5,105.0,200,0.5,40.0,9.0,20.0,70.0,20.5,78.0,1.0,290.0,1.0,5.0,65,7.0,40.0,1.5,1.5,-1.0,800.0,400,0.9229999999999999
1027,0.0,34.0,-1.0,-1.0,22.5,100,23.5,103.0,0.5,104.0,1.1666666666666667,105.0,200,0.5,50.0,9.0,3.0,70.0,3.5,75.0,1.0,290.0,1.5,7.0,65,8.0,40.0,1.0,1.5,-1.0,800.0,400,0.879
1745,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,79.0,13.0,72.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,420,0.943
905,12.5,38.0,12.666666666666666,80.0,14.0,100,15.0,103.0,16.0,103.0,17.0,102.0,300,0.5,50.0,9.0,21.0,70.0,21.0,75.0,0.5,370.0,1.5,6.0,50,10.5,38.0,1.5,1.5,-1.0,800.0,400,0.902
1272,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.935
729,6.0,27.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
854,5.0,24.0,-1.0,-1.0,7.0,100,8.0,102.0,9.0,103.0,10.0,104.0,300,0.5,30.0,9.0,12.5,70.0,13.0,78.0,1.0,300.0,1.5,21.0,60,23.0,40.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1555,6.5,21.0,7.0,73.0,8.5,100,9.5,102.0,10.5,103.0,11.5,102.0,300,0.5,50.0,9.0,15.5,75.0,16.0,70.0,0.5,350.0,2.0,3.5,65,8.0,45.0,1.0,1.5,-1.0,800.0,400,0.983
1580,10.0,21.0,-1.0,-1.0,11.0,100,12.0,104.0,13.0,105.0,14.0,106.0,300,0.5,50.0,9.0,15.0,70.0,15.5,74.0,1.0,350.0,1.0,17.5,70,19.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,400,0.902
694,11.0,29.0,-1.0,-1.0,13.0,102,14.0,103.0,15.0,104.0,16.0,105.0,200,1.0,50.0,9.0,17.0,80.0,18.0,73.0,1.0,320.0,1.0,20.0,80,22.0,45.0,1.0,2.0,1.0,1200.0,400,0.9359999999999999
915,14.833333333333334,30.0,15.166666666666666,80.0,16.5,100,17.5,103.0,18.5,103.0,19.5,103.0,300,0.5,50.0,9.0,20.0,70.0,20.5,75.0,0.5,350.0,2.0,23.0,65,1.0,45.0,1.5,1.5,-1.0,800.0,400,0.9420000000000001
1679,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,105.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80.0,5.0,74.0,1.0,310.0,1.0,7.0,70,9.0,45.0,1.5,1.0,1.0,1200.0,400,0.902
1310,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.8909999999999999
704,22.0,30.0,-1.0,-1.0,0.0,102,1.0,102.0,2.0,103.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,76.0,1.0,320.0,1.0,7.0,70,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.902
104,4.0,29.0,-1.0,-1.0,6.0,102,7.0,103.0,8.0,104.0,9.0,105.0,200,1.0,50.0,9.0,10.0,79.0,11.0,72.0,1.0,320.0,1.0,13.0,80,15.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
1425,13.0,23.0,-1.0,-1.0,14.5,100,15.5,104.0,16.5,105.0,17.5,105.0,300,0.5,50.0,9.0,22.5,70.0,23.0,78.0,1.0,300.0,1.5,7.5,60,10.5,40.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
61,10.0,18.0,-1.0,-1.0,11.0,100,12.0,106.0,13.0,106.0,14.0,105.0,300,0.5,50.0,9.0,15.333333333333334,70.0,15.833333333333334,75.0,1.1666666666666667,350.0,1.0,18.0,70,19.5,45.0,1.5,1.5,-1.0,800.0,400,0.902
785,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.943
1837,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.941
970,15.666666666666666,21.0,-1.0,-1.0,17.166666666666668,100,18.166666666666668,101.0,19.166666666666668,102.0,20.166666666666668,102.0,300,0.3333333333333333,30.0,10.0,21.0,70.0,22.5,75.0,1.0,300.0,1.0833333333333333,3.0,60,5.0,40.0,1.5,1.5,-1.0,800.0,400,0.902
1052,16.5,24.0,-1.0,-1.0,18.0,100,19.0,101.0,20.0,103.0,21.0,103.0,300,0.5,50.0,9.0,22.5,70.0,23.0,78.0,1.0,360.0,1.0,6.0,65,9.0,45.0,3.5,1.5,-1.0,800.0,400,0.902
79,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1952,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.955
392,6.0,22.0,-1.0,-1.0,7.0,100,8.0,104.0,9.0,106.0,10.0,107.0,200,0.5,50.0,10.0,11.0,70.0,11.5,76.0,1.0,-1.0,1.0,14.0,63,16.0,45.0,1.1666666666666667,1.3333333333333333,-1.0,800.0,420,0.971
166,6.0,29.0,-1.0,-1.0,8.0,102,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,79.0,13.0,75.0,1.0,1200.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.879
1443,17.0,21.0,-1.0,-1.0,18.0,100,19.0,102.0,20.0,102.0,21.0,103.0,300,0.5,40.0,9.0,1.0,70.0,1.5,78.0,1.0,300.0,1.5,12.5,60,16.0,45.0,1.5,1.5,-1.0,800.0,440,0.902
1185,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,75.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.879
986,14.0,20.0,-1.0,-1.0,15.0,100,16.0,103.0,17.0,105.0,18.0,107.0,300,0.5,50.0,9.0,19.0,70.0,19.5,78.0,1.0,300.0,1.0,21.5,68,23.5,45.0,1.5,1.3333333333333333,-1.0,800.0,420,0.93
1392,14.0,29.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9229999999999999
1303,14.0,28.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,0.9359999999999999
908,15.0,40.0,15.25,80.0,16.5,100,17.5,103.0,18.5,102.0,19.5,102.0,300,0.5,50.0,10.0,1.5,70.0,2.0,75.0,0.5,370.0,2.0,13.5,45,17.0,28.0,1.5,1.5,-1.0,800.0,400,1.0008
1206,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9470000000000001
350,6.0,41.0,6.25,80.0,7.5,100,8.5,103.0,9.5,102.0,10.5,102.0,300,0.5,50.0,9.0,15.5,70.0,16.0,75.0,0.5,370.0,1.5,1.5,45,8.0,26.0,1.5,1.5,-1.0,800.0,400,0.9490000000000001
186,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,72.0,1.0,300.0,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,420,0.93
1594,18.0,20.0,-1.0,-1.0,19.0,100,20.0,106.0,21.0,106.0,22.0,107.0,300,0.5,50.0,9.0,23.0,70.0,23.5,74.0,1.0,350.0,1.0,1.5,69,3.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,900.0,420,0.985
372,15.5,38.0,15.666666666666666,80.0,17.0,100,18.0,103.0,19.0,102.0,20.0,103.0,300,0.5,50.0,10.0,0.5,70.0,1.0,75.0,0.5,370.0,2.0,13.0,60,15.5,45.0,1.5,2.0,-1.0,800.0,420,0.879
118,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
1570,1.5,38.0,-1.0,-1.0,3.0,100,4.0,101.0,5.0,103.0,6.0,103.0,200,0.5,50.0,10.0,7.5,70.0,7.5,77.0,1.0,290.0,1.0,14.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1115,9.0,29.0,-1.0,-1.0,11.0,101,12.0,103.0,13.0,104.0,14.0,105.0,200,1.0,50.0,9.0,15.0,80.0,16.0,73.0,1.0,320.0,1.0,18.0,80,20.0,45.0,1.5,1.5,1.0,1200.0,400,0.9590000000000001
253,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.935
508,1.0,24.0,-1.0,-1.0,2.5,100,3.5,101.0,4.5,101.0,5.5,103.0,300,0.5,50.0,10.0,7.0,70.0,7.5,78.0,1.0,350.0,1.0,16.5,65,15.0,45.0,1.5,1.5,-1.0,800.0,420,0.935
1308,6.0,28.0,-1.0,-1.0,8.0,103,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
396,14.0,24.0,-1.0,-1.0,15.0,100,16.0,105.0,17.0,107.0,18.0,107.0,300,0.5,50.0,9.0,19.0,70.0,19.5,77.0,1.0,320.0,1.0,22.0,67,0.0,45.0,1.1666666666666667,1.1666666666666667,-1.0,900.0,420,0.902
626,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.902
696,11.0,30.0,-1.0,-1.0,13.0,101,14.0,103.0,15.0,105.0,16.0,107.0,200,1.0,50.0,9.0,17.0,80.0,18.0,72.0,1.0,320.0,1.0,20.0,80,22.0,45.0,1.5,1.5,1.0,1200.0,400,0.943
1512,20.0,22.0,-1.0,-1.0,21.5,100,22.5,101.0,23.5,104.0,0.5,105.0,300,0.5,60.0,10.0,1.5,70.0,2.0,75.0,1.0,320.0,1.0,4.5,60,9.0,45.0,1.5,1.5,-1.0,800.0,400,0.9470000000000001
762,22.0,30.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,3.0,-1.0,-1.0,1200.0,440,0.93
1102,5.5,28.0,-1.0,-1.0,7.0,100,8.0,102.0,9.0,104.0,10.0,104.0,300,0.5,50.0,10.0,14.0,70.0,14.5,78.0,1.0,340.0,1.5,0.0,65,3.0,45.0,1.5,1.5,-1.0,800.0,440,0.902
264,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.983
1799,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,103.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
847,8.0,21.0,-1.0,-1.0,9.5,100,10.5,102.0,11.5,103.0,12.5,104.0,300,0.5,50.0,9.0,16.666666666666668,90.0,17.166666666666668,78.0,1.0,300.0,1.0,1.0,60,7.0,40.0,1.5,1.5,-1.0,800.0,400,0.902
784,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,0.943
1692,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,6.0,45.0,1.5,1.5,1.0,1200.0,400,0.961
1853,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
1909,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,72.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,420,0.9129999999999999
772,6.0,30.0,-1.0,-1.0,8.0,103,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
52,13.0,18.0,-1.0,-1.0,14.0,100,15.0,103.0,16.0,104.0,17.0,105.0,300,0.5,50.0,9.0,18.333333333333332,70.0,18.833333333333332,77.0,1.1666666666666667,350.0,1.0,21.0,69,22.5,46.0,1.5,1.5,-1.0,800.0,400,0.943
1583,22.0,20.0,-1.0,-1.0,23.0,100,0.0,106.0,1.0,107.0,2.0,107.0,300,0.5,50.0,9.0,3.0,70.0,3.5,73.0,1.0,350.0,1.0,5.5,69,7.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,420,0.902
494,10.5,21.0,-1.0,-1.0,12.0,100,13.0,102.0,14.0,104.0,15.0,105.0,300,0.5,50.0,9.0,16.5,70.0,17.0,78.0,1.0,350.0,1.0,15.5,65,17.5,45.0,1.5,1.5,-1.0,800.0,400,0.902
602,11.0,22.0,-1.0,-1.0,13.0,101,14.0,102.0,15.0,104.0,16.0,107.0,200,1.0,50.0,3.5,17.0,90.0,17.5,77.0,1.0,340.0,2.0,20.5,70,21.5,45.0,2.0,2.0,-1.0,800.0,400,0.9229999999999999
1898,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
1503,22.0,21.0,22.5,73.0,0.0,100,1.0,102.0,2.0,103.0,3.0,104.0,300,0.5,50.0,9.0,5.0,70.0,5.5,75.0,0.5,330.0,1.5,19.0,65,22.0,45.0,1.5,1.5,-1.0,800.0,400,0.902
1738,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.5,1200.0,400,0.9470000000000001
1889,14.0,30.0,-1.0,-1.0,16.0,101,17.0,104.0,18.0,106.0,19.0,107.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
239,22.0,30.0,-1.0,-1.0,0.0,100,1.0,103.0,2.0,106.0,3.0,108.0,200,1.0,50.0,9.0,4.0,80.0,5.0,72.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.902
98,0.0,30.0,-1.0,-1.0,2.0,100,3.0,101.0,4.0,103.0,5.0,105.0,200,1.0,50.0,9.0,6.0,79.0,7.0,72.0,1.0,320.0,1.0,9.0,80,11.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1756,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1754,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,45.0,1.0,320.0,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,400,
184,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,1200.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
1767,14.0,28.0,-1.0,-1.0,16.0,102,17.0,102.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79.0,21.0,78.0,1.0,320.0,1.0,7.0,71,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.9129999999999999
614,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,2.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.9590000000000001
1225,14.0,29.0,-1.0,-1.0,16.0,101,17.0,104.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
82,6.0,29.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
485,20.0,35.0,-1.0,-1.0,21.5,100,22.5,101.0,23.5,103.0,0.5,105.0,200,0.5,40.0,10.0,2.0,70.0,2.5,78.0,1.0,300.0,1.0,9.5,65,11.0,40.0,1.5,1.5,-1.0,800.0,400,0.983
398,6.0,23.0,-1.0,-1.0,7.0,100,8.0,104.0,9.0,106.0,10.0,108.0,300,0.5,50.0,9.0,11.0,70.0,11.5,74.0,1.0,310.0,1.0,14.0,65,16.0,45.0,1.1666666666666667,1.1666666666666667,-1.0,800.0,400,0.925
1682,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.0,1.5,1.0,1200.0,400,0.995
1547,0.0,21.0,1.0,74.0,3.0,100,4.0,102.0,5.0,103.0,6.0,104.0,300,0.5,50.0,9.0,12.5,75.0,13.0,70.0,0.5,350.0,2.0,22.0,65,3.0,45.0,1.5,1.5,-1.0,800.0,400,0.983
1204,14.0,29.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,103.0,19.0,104.0,200,1.0,50.0,9.0,20.0,79.0,21.0,72.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.9470000000000001
89,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
39,14.0,21.0,-1.0,-1.0,15.0,100,16.0,102.0,17.5,103.0,18.0,102.0,300,0.5,40.0,9.0,20.5,70.0,21.0,78.0,1.0,310.0,1.0,6.5,65,12.0,40.0,1.5,1.5,-1.0,800.0,440,0.902
1896,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
1117,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,80.0,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,73.0,1.0,1.5,1.0,1200.0,420,0.8909999999999999
572,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80.0,1.0,74.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,0.8907
1556,13.166666666666666,72.0,13.666666666666666,80.0,17.5,100,18.5,102.0,19.5,103.0,20.5,102.0,300,0.5,50.0,9.0,2.5,70.0,3.0,75.0,0.5,350.0,1.5,13.0,50,17.0,30.0,1.5,1.5,-1.0,800.0,385,0.9359999999999999
1183,14.0,30.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
935,1.5,39.0,1.8333333333333333,80.0,3.1666666666666665,100,4.166666666666667,102.0,5.166666666666667,104.0,6.166666666666667,104.0,300,0.5,50.0,10.0,12.5,70.0,13.0,75.0,0.5,370.0,2.0,22.5,65,3.0,45.0,1.5,1.5,-1.0,800.0,420,0.9797
262,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9129999999999999
1658,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,8.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.9590000000000001
1982,8.0,30.0,-1.0,-1.0,9.5,102,10.5,103.0,11.5,104.0,12.5,105.0,200,1.0,50.0,9.0,13.5,80.0,14.5,75.0,1.0,320.0,1.0,15.5,80,17.5,45.0,1.5,1.5,1.0,1200.0,340,0.902
357,2.0,38.0,2.1666666666666665,80.0,4.0,100,5.0,103.0,6.0,103.0,7.0,104.0,300,0.5,50.0,9.0,12.5,70.0,13.0,75.0,0.5,370.0,2.0,22.5,45,1.5,28.0,1.5,1.5,-1.0,800.0,400,0.879
609,22.0,21.0,-1.0,-1.0,23.5,100,0.5,102.0,1.5,103.0,2.5,105.0,200,1.0,50.0,9.0,3.5,90.0,4.0,76.0,1.0,380.0,1.0,6.0,70,8.0,45.0,1.0,1.0,14.0,1200.0,420,0.925
1335,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.935
240,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.943
1304,21.0,30.0,-1.0,-1.0,23.0,103,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.5,-1.0,-1.0,1200.0,440,0.9229999999999999
1978,21.0,29.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,1.5,1.5,1.0,1200.0,420,0.93
120,10.5,18.0,-1.0,-1.0,12.0,101,13.0,103.0,14.0,105.0,15.0,107.0,200,1.0,50.0,10.0,16.5,72.0,17.0,79.0,1.0,320.0,1.0,19.0,74,21.0,45.0,1.5,1.5,-1.0,800.0,400,0.935
1283,14.0,30.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,0.5,45.0,4.0,-1.0,-1.0,1200.0,460,0.9229999999999999
1136,8.0,29.0,-1.0,-1.0,10.0,102,11.0,104.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,78.0,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
